loaded_hip_extension_bias,loaded_hip_flexion_bias,loaded_hip_total_bias,noload_hip_extension_bias,noload_hip_flexion_bias,noload_hip_total_bias,loaded_knee_extension_bias,loaded_knee_flexion_bias,loaded_knee_total_bias,noload_knee_extension_bias,noload_knee_flexion_bias,noload_knee_total_bias,
-0.7230240114103833,-0.5357494571104533,-0.5050706358099204,-0.46706156004848237,-0.07728767780163041,-0.42837062660209974,-0.7330236070209218,-0.6944785907955778,-0.6895295757633131,-0.45750668534787187,-0.561438791007546,-0.4791007451553655
-0.5784649311087237,-0.5827566374679404,-0.3571010360733304,-0.48842909076705304,0.060469497250956496,-0.4344880694906727,-0.6202805601590947,-0.7896280219659358,-0.6020780410694478,-0.41573648459512136,-0.4697063684732095,-0.43126367755996176
-0.6163882740537987,-0.6991596342370047,-0.4778974228986941,-0.45219137045858954,0.051572310862123556,-0.3924604967599325,-0.45927253879827,-0.7259379488178052,-0.43165098133706686,-0.3911412071001328,-0.6149468192089218,-0.41325125937566326
-0.6113183380225035,-0.19465469161829418,-0.4338272830614298,-0.5337454632512957,0.15139563210323723,-0.424770310895552,-0.7796238778368816,-0.7418091883496428,-0.7938621018165766,-0.6319258956330092,-0.5054842710999857,-0.6276397670257601
-0.5988854906240768,-0.3262397907508095,-0.4161758362497742,-0.5078026713743004,0.13700305352050351,-0.42132144221308393,-1.0109240724744344,-0.8191951244522341,-1.07647789984275,-0.6373311505646848,-0.4203368382410498,-0.6745311547542909
-0.5903209556060848,-0.44295198503906164,-0.36711256398882913,-0.5028284679945244,0.045088039763036186,-0.4145139264265305,-1.0016526868485793,-0.8351257403216423,-1.0496417057487386,-0.6929502330741558,-0.5893750941445589,-0.7253061507196235
-0.40925675448653825,-0.32868375595573807,-0.372892963109086,-0.3956549504872739,-0.05852895549953524,-0.34775998045529166,-0.639239631654205,-1.7960850503807577,-0.5554671541085169,-0.4982076810781844,-1.6632611839867637,-0.5171769337425793
-0.466879691959013,-0.2332244355494319,-0.41085391411726035,-0.4075249059615799,-0.08430859886229551,-0.35309807288665784,-0.6782964290869109,-4.175828636382867,-0.606553938955376,-0.3976708240171637,-1.7325423316906619,-0.3912286747528168
-0.4796773853219957,-0.21846175131730397,-0.4164223300681063,-0.3703045450921429,-0.04418929217028031,-0.3021956910321788,-0.557084869365905,-2.241603206252558,-0.5110584496528394,-0.38197276583348905,-1.777521529701765,-0.44019120241109533
-0.636377753234899,-0.24361797941620192,-0.5151255239635747,-0.4457764592849624,-0.01730423638304984,-0.3103730580768045,-1.3357954982221503,-1.3189264914183103,-1.3693165196756072,-0.8594605870667666,-0.721654132292787,-0.7850663274545071
-0.6468846513170834,-0.21510481870712164,-0.5111885108350986,-0.4592424984731168,-0.07329231090419516,-0.34660008559130867,-1.1830218616711878,-1.2018662432401426,-1.3336386386716232,-1.0031232378416004,-0.7376324242430065,-0.8248201036113662
-0.661763499695363,-0.19151276621829488,-0.48690477563762224,-0.4827352461276014,-0.0010137806400890854,-0.36614877063669576,-1.1825269695658118,-1.2067637570769487,-1.2303421831927515,-0.7882581355456277,-0.7970032465115126,-0.8001121880051233
-0.6260934995035761,-0.08936879450732914,-0.49931112424270746,-0.30712621827264697,0.1648741773574418,-0.3136197642024355,-0.5330189181048967,-1.7743866633992278,-0.49673000591096744,-0.4454732485308072,-1.2936982346949484,-0.4393969997826214
-0.6356620108094116,-0.2136250773646981,-0.5568025992040831,-0.3045114595059931,0.45082675129123273,-0.29622778001371675,-0.6099200948183638,-1.998883431794025,-0.6223914610967767,-0.40821194118055204,-1.0986825574226842,-0.4084980775117491
-0.6499685367329359,-0.20351929657119627,-0.5350912850093138,-0.34535408798590056,0.41904902135185157,-0.3341873954402418,-0.5555598212566591,-1.0448946477462762,-0.5426047439506331,-0.35181316829963183,-0.9958719858288817,-0.31740509484001633
-0.7236232740500443,-0.33580394241191525,-0.5792324730269308,-0.46869769898520475,0.09075375126806673,-0.2810613702347381,-1.1991238813359035,-2.63782496393567,-1.3291047583333568,-0.7161452490426627,-1.0115679314746258,-0.8614478800990268
-0.6344780877197286,-0.35310997315375414,-0.5400546656054679,-0.4022778031760332,0.02305510622179227,-0.3025823734098183,-0.9772225447328158,-2.1925575558299806,-1.061146288254526,-0.6572923115340192,-1.2643701712549775,-0.8104527260428858
-0.6252757066491884,-0.33878846419655084,-0.5180419662977044,-0.386478260281057,-0.0350411651799701,-0.27762967271504296,-1.273497264368392,-2.132622249175819,-1.2590918918358833,-0.6513309519194221,-1.1315330977756426,-0.8546689903766076
-0.7382539728839144,-0.42699662636410296,-0.30609050409288757,-0.5012207928542067,-0.3132038768423149,-0.3686032927502011,-0.8965487830002425,-0.7760779642493938,-1.1019667996338083,-0.9929124582398422,-0.6879036997901367,-0.9392269571124411
-0.6149361065384329,-0.2414962685004179,-0.38333115980178223,-0.5226487987319356,-0.3261412153450816,-0.38982012583679043,-1.1089611582509349,-0.5860917361500504,-0.7043018964307658,-1.0274733572887491,-0.739917038755285,-1.056072706794954
-0.6820947835830384,-0.5166275912773859,-0.28456168286112865,-0.45056748531100244,-0.2723539101831957,-0.3364837183753356,-1.0383381117134685,-0.8274747775560068,-1.076157711015525,-0.9384570797646622,-0.7555533395501515,-0.9187303257858822
