19.450191209790827,1.4639459245312232
19.00952023617055,1.4464813277343618
18.41940856474123,1.3987785893318971
17.693204121998544,1.3317457050734718
16.587800057983493,1.251176101672554
19.154484076346403,1.4088433183741667
18.818203906674352,1.3955626235295069
18.204470285589572,1.3490755969688657
17.412952138172017,1.2483452930609291
16.199191720480282,1.193473949002835
18.536497582332792,1.3135824951469375
18.121222801122887,1.2769412642469262
17.828282645124876,1.235959598292988
16.90271648021958,1.1496937600132238
15.507045176077085,1.1014254610771772
17.43437972668745,1.168011232801412
16.98545183233471,1.1198971275666059
16.351006103532544,1.1011227074021306
15.8456581553601,1.0226080579104038
14.546341367651078,0.9672817637087394
15.509561631236513,1.0047956468376211
15.238090564693923,0.9473712264070218
14.650205844178249,0.9140144870277342
13.995197265674832,0.8795713604616002
12.898811540465331,0.8421331914143442
