34.83464752,37.93350416,33.14258495,41.70733276,50.99035687,47.25682756,45.98378509,37.45785994,39.34354449,35.87200543,36.30859882,34.65503605,27.63542739,33.71414943,33.60094691,45.3277112,37.96468931,40.68197504,0.6235749,2.05205631,4.41489359
35.27218604027282,38.484710344050036,33.513920837616354,41.8806860927849,51.224209595210446,47.59233473909356,45.94892868073642,37.48575033447663,39.42903584070079,36.1150350498416,36.74729792046599,35.054480692382334,27.954840560944884,33.93886662541286,33.98013109052318,45.79326963568432,38.447355197825615,41.210817829765354,1.132134999944779,2.7496713842236598,5.0277747005285205
35.61741490064437,38.888444814330214,33.85046397128644,42.0491980140898,51.46645649613384,47.77189034246272,45.903137307427805,37.52343403182742,39.52555766935173,36.35806533668426,37.085047125787696,35.44816301157088,28.233416879332545,34.306874835002056,34.447694296995074,46.4027837257593,38.93002361961004,41.781085230130564,1.708856127041713,3.2863764700726175,5.645527062575679
35.80698581711927,39.160325800171236,34.18700766862304,42.217220894987925,51.71737946983919,47.94714080164307,45.794468382002194,37.56379150427717,39.62255160438655,36.60109522396549,37.36530458760129,35.841843816059956,28.511994082676985,34.72969081583796,34.91525911814313,46.96858172352047,39.412690911259304,42.249130501608946,2.278074908822659,3.8230803921917254,6.278930674894127
35.99655655311957,39.43220685422818,34.523550997602676,42.3852434090462,51.96830154378239,48.12239126082343,45.64634352819605,37.56664890363297,39.718542561250466,36.844125292368915,37.38935694662591,36.23552666112043,28.790571689533888,35.15250554144876,35.38282468200961,47.388005211214264,39.89535712313599,42.717175230879185,2.709864015386316,4.359782468301965,6.912336017562927
36.186127089080806,39.7040902075229,34.86009395860415,42.447838297846644,52.07121524261722,48.29764133267342,45.498218901808954,37.551945306130726,39.71888744772296,37.08715480510077,37.41340936618071,36.504890579330244,28.98359851138672,35.57531929031904,35.850389555059124,47.80742893557665,40.37802280599596,43.18522090471617,3.1416532982019625,4.896485655888467,7.545744809757168
36.375697544566556,39.975970088927845,35.19663744013359,42.460607201655925,52.05404998258348,48.472891368971915,45.350093855697885,37.53724172316445,39.71923232487989,37.33018563246425,37.43746171293116,36.366802023281366,29.126364867471956,35.99813409817318,36.31795340107991,48.22685462491672,40.86069018626572,43.65326526736077,3.573442977635902,5.4331915566912885,8.179149141940949
36.56526939365151,40.24785165544084,35.53318231792122,42.47337609638353,52.03688469863862,48.64814213777484,45.20196869085288,37.52253821597768,39.71957720023758,37.573214392800715,37.46151409605615,36.228712849802534,29.26913110962221,36.330712345418455,36.78551719647467,48.646277734209505,41.343356791983254,44.12130887255063,4.005229800155898,5.779130667223615,8.812552887262086
36.75483966897555,40.51973238813381,35.86972513098548,42.48614497282143,52.01971948202758,48.59705023107617,45.0538439227876,37.50783461874615,39.71992207766103,37.816245634167586,37.48556632813091,36.09062379620519,29.411897230193603,36.640808414086976,37.253080954491374,49.06570260245481,41.82602288806349,44.58935371724837,4.437018561987341,5.9605720095003845,9.445961628426687
36.944409965098835,40.791614771363406,36.206268525537524,42.49891386498954,52.00255423101464,48.5265884115646,44.905718555963595,37.49313107444174,39.72026695655274,38.059274846757475,37.509618701590355,35.9525347479061,29.554663334420127,36.95090401459613,37.720644707933005,49.48512768079666,42.08352695211549,45.05739727163879,4.8688083567536005,6.142014335580728,9.730580599467553
